    0.2900000000E-01    0.9885525730E-05    0.6371793640E-05    0.1000000000E+01    0.6916373467E-05    0.2160551511E-06    0.1000000000E+01    0.1175628079E-04    0.1147392565E-04    0.9999999999E+00    0.2883730283E-05    0.1743398878E-05    0.7060605559E+00    0.7081514608E+00    0.3555352936E-05   -0.1278387220E-05    0.1187638300E+01
    0.2950000000E-01    0.1005514010E-04    0.6240524968E-05    0.1000000000E+01    0.6962120481E-05    0.9851571869E-07    0.1000000000E+01    0.1206081635E-04    0.1129269923E-04    0.9999999999E+00    0.2955716852E-05    0.1755062822E-05    0.7155670479E+00    0.6985440573E+00    0.3690735760E-05   -0.1311561746E-05    0.1208114822E+01
    0.3000000000E-01    0.1022351614E-04    0.6105535671E-05    0.1000000000E+01    0.7006124830E-05   -0.2052442527E-07    0.1000000000E+01    0.1236275269E-04    0.1110418531E-04    0.9999999999E+00    0.3028339332E-05    0.1765894076E-05    0.7249428233E+00    0.6888090468E+00    0.3829006977E-05   -0.1344625783E-05    0.1228591345E+01
    0.3050000000E-01    0.1039058197E-04    0.5966825043E-05    0.1000000000E+01    0.7048350080E-05   -0.1410443525E-06    0.1000000000E+01    0.1266192352E-04    0.1090842069E-04    0.9999999999E+00    0.3101589927E-05    0.1775883252E-05    0.7341861693E+00    0.6789482078E+00    0.3970183314E-05   -0.1377549720E-05    0.1249067867E+01
    0.3100000000E-01    0.1055626531E-04    0.5824393624E-05    0.1000000000E+01    0.7088759937E-05   -0.2630223781E-06    0.1000000000E+01    0.1295816317E-04    0.1070544595E-04    0.9999999999E+00    0.3175460733E-05    0.1785021053E-05    0.7432953974E+00    0.6689633414E+00    0.4114281305E-05   -0.1410303601E-05    0.1269544389E+01
    0.3150000000E-01    0.1072049347E-04    0.5678243212E-05    0.1000000000E+01    0.7127318264E-05   -0.3864360589E-06    0.1000000000E+01    0.1325130665E-04    0.1049530537E-04    0.9999999999E+00    0.3249943738E-05    0.1793298272E-05    0.7522688436E+00    0.6588562718E+00    0.4261317286E-05   -0.1442857116E-05    0.1290020912E+01
    0.3200000000E-01    0.1088319336E-04    0.5528376878E-05    0.1000000000E+01    0.7163989099E-05   -0.5112621917E-06    0.1000000000E+01    0.1354118978E-04    0.1027804697E-04    0.9999999999E+00    0.3325030825E-05    0.1800705790E-05    0.7611048686E+00    0.6486288453E+00    0.4411307389E-05   -0.1475179605E-05    0.1310497434E+01
    0.3250000000E-01    0.1104429153E-04    0.5374798981E-05    0.1000000000E+01    0.7198736662E-05   -0.6374768117E-06    0.1000000000E+01    0.1382764923E-04    0.1005372246E-04    0.9999999999E+00    0.3400713774E-05    0.1807234583E-05    0.7698018584E+00    0.6382829300E+00    0.4564267537E-05   -0.1507240058E-05    0.1330973957E+01
    0.3300000000E-01    0.1120371419E-04    0.5217515179E-05    0.1000000000E+01    0.7231525375E-05   -0.7650551914E-06    0.1000000000E+01    0.1411052264E-04    0.9822387238E-05    0.9999999999E+00    0.3476984259E-05    0.1812875720E-05    0.7783582241E+00    0.6278204161E+00    0.4720213443E-05   -0.1539007111E-05    0.1351450479E+01
    0.3350000000E-01    0.1136138721E-04    0.5056532444E-05    0.1000000000E+01    0.7262319875E-05   -0.8939718396E-06    0.1000000000E+01    0.1438964867E-04    0.9584100340E-05    0.9999999999E+00    0.3553833853E-05    0.1817620365E-05    0.7867724028E+00    0.6172432147E+00    0.4879160601E-05   -0.1570449052E-05    0.1371927001E+01
