    0.1250000000E-01    0.1292663429E-04    0.1588494142E-05    0.1000000000E+01    0.7045276000E-05   -0.1110391637E-05    0.1000000000E+01    0.5146636377E-05    0.5154853887E-05    0.8111767023E+00   -0.5848011265E+00    0.5052187359E-05    0.1292574652E-04    0.1030647535E+01
    0.1300000000E-01    0.1304607633E-04    0.1173780253E-05    0.1000000000E+01    0.7045707809E-05   -0.1346732134E-05    0.1000000000E+01    0.5215265335E-05    0.5145238070E-05    0.7963135521E+00   -0.6048840606E+00    0.5142936758E-05    0.1352118867E-04    0.1071873436E+01
    0.1350000000E-01    0.1315257085E-04    0.7529935166E-06    0.1000000000E+01    0.7038407998E-05   -0.1584320168E-05    0.1000000000E+01    0.5284213944E-05    0.5135045643E-05    0.7809533130E+00   -0.6245894034E+00    0.5223757256E-05    0.1412155507E-04    0.1113099337E+01
    0.1400000000E-01    0.1324585156E-04    0.3265259265E-06    0.1000000000E+01    0.7023295396E-05   -0.1822909242E-05    0.1000000000E+01    0.5353479651E-05    0.5124270877E-05    0.7651055737E+00   -0.6439048541E+00    0.5294506954E-05    0.1472669925E-04    0.1154325239E+01
    0.1450000000E-01    0.1332566359E-04   -0.1052197625E-06    0.1000000000E+01    0.7000296470E-05   -0.2062248920E-05    0.1000000000E+01    0.5423059846E-05    0.5112908030E-05    0.7487802268E+00   -0.6628183552E+00    0.5355045726E-05    0.1533647144E-04    0.1195551140E+01
    0.1500000000E-01    0.1339176393E-04   -0.5418303542E-06    0.1000000000E+01    0.6969345502E-05   -0.2302085052E-05    0.1000000000E+01    0.5492951857E-05    0.5100951345E-05    0.7319874632E+00   -0.6813181003E+00    0.5405235284E-05    0.1595071858E-04    0.1236777041E+01
    0.1550000000E-01    0.1344392185E-04   -0.9828825443E-06    0.1000000000E+01    0.6930384747E-05   -0.2542160011E-05    0.1000000000E+01    0.5563152957E-05    0.5088395056E-05    0.7147377656E+00   -0.6993925410E+00    0.5444939251E-05    0.1656928430E-04    0.1278002943E+01
    0.1600000000E-01    0.1348191922E-04   -0.1427943268E-05    0.1000000000E+01    0.6883364587E-05   -0.2782212934E-05    0.1000000000E+01    0.5633660358E-05    0.5075233381E-05    0.6970419019E+00   -0.7170303948E+00    0.5474023228E-05    0.1719200901E-04    0.1319228844E+01
    0.1650000000E-01    0.1350555097E-04   -0.1876570063E-05    0.1000000000E+01    0.6828243685E-05   -0.3021979976E-05    0.1000000000E+01    0.5704471210E-05    0.5061460528E-05    0.6789109185E+00   -0.7342206513E+00    0.5492354860E-05    0.1781872982E-04    0.1360454746E+01
    0.1700000000E-01    0.1351462544E-04   -0.2328311448E-05    0.1000000000E+01    0.6764989118E-05   -0.3261194560E-05    0.1000000000E+01    0.5775582606E-05    0.5047070694E-05    0.6603561335E+00   -0.7509525797E+00    0.5499803904E-05    0.1844928066E-04    0.1401680647E+01
